2024-10-29 12:44:54,589 p=1391626 u=lavender n=ansible | PLAY [Total Removal] **********************************************************************************************************************************************************************
2024-10-29 20:07:23,137 p=1449864 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:07:23,144 p=1449864 u=lavender n=ansible | TASK [influxdb : build key for apt] ********************************************************************************************************************************************************************************************
2024-10-29 20:07:23,446 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:23,450 p=1449864 u=lavender n=ansible | TASK [influxdb : setup influxdb apt repo] **************************************************************************************************************************************************************************************
2024-10-29 20:07:23,926 p=1449864 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:07:23,934 p=1449864 u=lavender n=ansible | TASK [influxdb : Get influxdb2} package] ***************************************************************************************************************************************************************************************
2024-10-29 20:07:26,446 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:26,448 p=1449864 u=lavender n=ansible | TASK [influxdb : Prepare /etc/influxd] *****************************************************************************************************************************************************************************************
2024-10-29 20:07:26,674 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:26,682 p=1449864 u=lavender n=ansible | TASK [influxdb : Template config for storage in /etc/influxd] ******************************************************************************************************************************************************************
2024-10-29 20:07:27,218 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:27,220 p=1449864 u=lavender n=ansible | TASK [influxdb : Restart service influxd, if running] **************************************************************************************************************************************************************************
2024-10-29 20:07:28,901 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:28,909 p=1449864 u=lavender n=ansible | TASK [influxdb : include_tasks] ************************************************************************************************************************************************************************************************
2024-10-29 20:07:28,936 p=1449864 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/influxdb/tasks/initializedb.yml for monitor2
2024-10-29 20:07:28,943 p=1449864 u=lavender n=ansible | TASK [influxdb : create initial Influxdb user] *********************************************************************************************************************************************************************************
2024-10-29 20:07:29,293 p=1449864 u=lavender n=ansible | changed: [monitor2]
2024-10-29 20:07:29,301 p=1449864 u=lavender n=ansible | TASK [influxdb : ansible.builtin.debug] ****************************************************************************************************************************************************************************************
